\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
13302,My bitch gotta be as fly as me if not flyer\,1,1,0.010770368
2811,@CallMeRenee_ @lilmenifee__ wussup bitch\,1,1,0.010978571
7830,All the fine bitches i need yall to hit me up my # 562 922 40 guess the last 2 &#128514;\,1,1,0.011009845
24830,one fly ass bitch\,1,1,0.011038954
2120,' Leo Apolonio Look this niggah did a drive by on the bike http://t.co/3NisWlPNeC\,1,1,0.01104569
544,"""No bitches "" - nan\",1,1,0.011152239
2955,@Coley_Cee yes bitch I do realize dat\,1,1,0.0112941
5768,"@big_msudawg11 oh state, just enjoy your trailer trash and your sub par sports.\",2,2,0.011311293
2514,@user 3..je conclus par une precision: je ne suis pas un gauchiste ni un islamo-gauchiste ni pro migra @url,1,1,0.011387161
12312,Its not always good to have haters... sometimes you're just a stupid bitch (._. )\,1,1,0.011410555
12257,"It's lame that you can buy clothes that look like real military clothing.\
If you wear it I will make fun of you.\
You're a 4 star bitch.\",1,1,0.011415885
740,"#IndigenousPeoplesDay .........right. Because these #redskins had a lot of #queens, right? nomg. #sofunny\",2,2,0.011418006
16074,RT @JHarmelink182: The fox says you're a cunt.\,0,1,0.011422725
18623,"RT @Zach_Dorsey: Give me three wishes\
\
I wish, I wish, I wish, you would bitch\",1,1,0.011482344
1520,marianne soubret des œillères! rien qu’à nantes 700 migrants évacués et à loger!,2,2,0.011610631
24164,bitches dumb\,1,1,0.011663173
2600,@user bon comme je le dis souvent quand parle de terrorisme et d'islam...ne condamnais pas toute la re… @url,1,1,0.011665479
8027,Are you single but your pussy is in a relationship?\,1,1,0.011675566
22812,"U hoes hawkin in Ritta's today, ain't y'all?\",1,1,0.011705657
16228,RT @JonyPrivat: #cheese #crackers #lacking http://t.co/ijDHKWdkoQ\,2,2,0.011719015
23746,You bitches make me sick\,1,1,0.01176759
16264,RT @JustKarahn: &#8220;@what_iDO: Karahn jus called her future baby a lil shit&#128565;&#128565;&#128565;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221; bitch tell the world why don't you &#128530;\,1,1,0.011818178
7450,@valeriaaa_111 nigger\,1,1,0.01188718
6612,@kieffer_jason and you got that pussy in your bllod\,1,1,0.011913577
20650,RT @tommy_kayyy: Aye little bitch y'all niggas hirin? &#128514;&#128514;&#128514; https://t.co/F0nTMVCDio\,1,1,0.011931434
1343,"&#8220;@IIiirb: Bouta let Banko kno, I'm goin be a Ronneagle &#128514;&#128527;&#8221; bitch&#128514;&#128529;\",1,1,0.011937453
16345,"RT @KekePalmer: Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;\",1,1,0.011946136
16490,RT @LOUD_besos: @Thotcho bitch I'll end your fucking life. You a fuckboy\,1,1,0.011962765
2439,les partisans : récit d'une dérive gauchiste (par ilian karst) @url via @user,1,1,0.011998869
19613,RT @iMGorgeous_HOES: Karmas a bitch &#128514;&#128514;&#128514;?\,1,1,0.012011392
6465,@jordan_luree @NatalieSchroyer me or nat!? &#128514;&#128514; def not me with that shiner\,2,2,0.012024697
21198,She said pop can u make it rain I said bitch I'm a water bearer I bring da flood I'll make you drown\,1,1,0.012146148
17568,"RT @SUCKEDOFF: 3 MOST COMMON WHITE PEOPLE ACTIVITIES:\
\
1. Wearing Tapout\
\
2. Shooting up schools\
\
3. Calling you a nigger on Xbox\",0,1,0.01215419
7128,"@rilantis_1732 I was hoping you went with the Mr. Chow part on hangover 2. ""But did you die?"" Dumb bitch ass sloot!!\",1,1,0.012181559
1110,@user je rigole kan je vois vos commentaires. si c était 1 noir ou 1 arabe allait entendre( dégage rentre… @url,1,1,0.012195151
17953,"RT @Take_My_Advicee: If you gonna fuck my girl then dont pull her hair, nigga i paid $200 for that bitch weave\",1,1,0.012225532
934,@user @user tant d'imbéciles ne réalisent pas à quel point l'invasion arabo-musulmane de l'europe peut être dangereuse.,0,1,0.012226201
1657,ce mongol n’est même pas capable de gérer un amant marocain... @url,1,1,0.012245538
530,"""Lmao @BlackBeauty515: &#128514;&#128514; RT @80sbaby4life: Pound cake look like pussy &#128514; http://t.co/UFYwCC9xCI""\",1,1,0.01226742
200,@user @user @user bz tes morts sale juif,1,1,0.012284761
6574,@keongetsbitches fag &#128155;\,1,1,0.012332884
13933,Omg 9 more days !! In exactly a week I'll be in Vegas bitches !!! #edclv http://t.co/Q1uhZepIyW\,1,1,0.012333157
14399,"RT @ACMobbDeep: @sugarhillgang00 @willyc14_ high flyers, crr, militia, boner squad, ball sack, weiner FC, anal brownies\",1,1,0.012344255
18902,RT @_tarynupsheets: The single life is hitting for zero. Like I don't even want hoes.\,1,1,0.012353472
20194,"RT @nikejap: Bae: go talk to your other hoes\
Me: http://t.co/WjFjmsf8aV\",1,1,0.012363633
24855,pls stop gassing fat hoes\,1,1,0.012403389
3039,@user @user de rien mon pote et n'oublies pas de te convertir un jour car tes copains rebeus pro… @url,1,1,0.012472575
14739,RT @BitchImaSavage_: Real niggas move in silence bitch niggas make a scene cuz they not really wit the violence\,1,1,0.012478373
11075,"I need to jump in the shop on fritag for 72 beers, hate looking like 20 odd.. I need to get 120 fags tae, going to look like a junkie\",1,1,0.012486117
18916,RT @_xobrandy: @Blaxxxican invest in some curtains bitch\,1,1,0.012543434
16221,"RT @Jojo_51213: What was that you tweeted? I can't concentrate enough to read it over all your sad-looking boob and pussy pics.\
\
-men, prob&#8230;\",1,1,0.012548213
10458,"I do know one thing though, bitches they come they go.\",1,1,0.012576635
2589,bts: h-nmon pere: ching chang chong  les chinois ,1,1,0.012593266
3546,@user @user @user @user encore un autre mongol qui veut se donner bonne conscience a… @url,1,1,0.012674113
13471,My sister said my step mom is a cunt. &lt;3 i love my Sister (:\,1,1,0.012680067
3273,@user @user c ça votre problème frère parle de kamila oklm pk tu ramène laura ? wsh c une maladie ou quoi ?,1,1,0.012688009
7354,@thejokerxo porn stars are 100% acceptable bro. Im was talking about these air mattress hoes....lol\,1,1,0.012781022
10417,I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;\,2,2,0.012794026
18915,RT @_xchaazelle: most of the bitches he fw not old enough to get a ID &#128514;&#128514;so what that tell you &#128129;\,1,1,0.012806625
8773,Cousins looking for bitches I hope RT @TheOnlyReed: THE FUCK IS THIS? http://t.co/jLrApkDlYs\,1,1,0.012827063
7375,@thickumms_x3 very wrong lmao this bitch literally tried to swallow someone in this movie\,1,1,0.012831736
24986,such a sucker for some Oreos\,2,2,0.012885944
2876,@Cee_Murda94 no it's yellow fin. It's in edgewater\,2,2,0.012907999
12061,Im thinkin about using this beat and yeah I made it too bitch lol http://t.co/HTUk4USZJo\,1,1,0.01301986
3770,@user le nombre de fois où fait des trucs avec sa voiture ça m’étonnerait qu’elle n’ait pas le permis gros mongol mdrrr,1,1,0.013025142
13781,Not protected in the state of Utah. There is no fear of queer couples forcing churches to marry them. They do not legally have to do so.\,1,1,0.013034857
24166,bitches love Sosa so I guess I'll wear Sammy Sosa &#128527;&#128514;\,1,1,0.013066288
10813,I have no respect for people who cheat that shits just retarded\,1,1,0.013206745
1442,"&#8220;@Maxwell_Larsen: When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer\",0,1,0.013266567
3607,@user @user @user peut aussi dire qu'on est totalement menacé de submersion invasion is… @url,2,2,0.013273232
5119,@TheSeanyV subtweeting and using hashtag oomf what's the difference :P jk just jerkin' yo dick ya nigger faggot.\,1,1,0.013278824
15830,"RT @HennyHeathen: Bitches eat mad beef,drink Henny and do the shmoney dance that's why they pussy always stink\",1,1,0.013356602
15224,RT @DJZeeti: If her hands and feet dirty RT @KingSimi: @DJZeeti how can you tell if a girl pussy stink before actually gettin in her pan ...\,1,1,0.013357751
20840,"RT @yaboybillnye: its funny when sluts say ""u just mad cause I'm 100% real"" its like no bitch #swerve cuz u actually about 65% water gtfo\",1,1,0.013489188
7278,@sramirez07943 you don't know where I llive you stupid cunt &#128014;\,1,1,0.013521703
24013,Zack still questions my love for Oreos lol\,2,2,0.013530615
4491,@OsvaldoVause kik me u nigglet I need to know when we outs to the pool\,1,1,0.01355516
7676,A pharaohs nd his angry bird http://t.co/jMC2eR32Ka\,2,2,0.013556889
600,@user @user vous allez apprendre faire la difference entre un gauchiste comme lula/melenchon et un f... @url,2,2,0.013621825
4382,@Neeksbethatguy I'm already out that bitch hahaha\,1,1,0.013639937
10617,"I got 99 problems but a bitch aint one, she's all 99 of em I need a michane gun\",1,1,0.013643159
15441,"RT @EHSSecretAdmire: ""Can @CarterMarteeny murder my pussy?""\",1,1,0.013648689
5954,@dabbba @Pinchehonkey Far as I can tell coon tracks on the cab door window - tractor was parked by some trees away from home\,2,2,0.013711138
22287,These la bitches thirsty for a hit single\,1,1,0.013718448
3670,@user @user y'a que les capitaines arabes qui ont voté pour salah,2,2,0.013718833
14582,"RT @AutyAut_: I hate when people say you can't befriend a hoe. How bitch how!?\
1. I'm only held accountable for my pussy.\
2. It's all about&#8230;\",1,1,0.013808149
5771,@biggerboat99 please be a little depressed bitch the entire time\,1,1,0.013853378
2899,@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;\,0,1,0.013919364
17889,RT @SwallowMyChakra: Crying RT @WestSideFlee: How you gone wife a bitch that let niggas lick on her head in public?\,1,1,0.01395337
23443,Woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy. Yeah fuck all you hoe ass niggas.\,1,1,0.013961943
11448,I'll be a Yankee fan forever\,2,2,0.013974282
10097,His hair so cute wit his sessy face but his ex bitch liked that picture to shit like fucc it\,1,1,0.014059722
2363,pas étonnant venant de cali gardien du fascisme gauchiste ! un gros crétin qui se prend pour un grand ! @url,1,1,0.014185971
24240,deal with you bitches when I feel like it\,1,1,0.014202178
17231,RT @PRAYINGFORHEAD: hide ur bitches or else http://t.co/MLswmlArKf\,1,1,0.014239902
19883,RT @kitt: @shinypb not only you. and that pom stuff? totally porn.\,2,2,0.014247888
15863,"RT @HlGHKEY: If ya girl texts back slow you gotta hit her with the ""so who else you texting?"" Watch That bitch get more defensive than dwig&#8230;\",1,1,0.014250547
750,#Minnesota is full of white trash\,0,1,0.014273961
22692,"Told that hoe to suck it up, she got lips like rubber ducks\",1,1,0.014418246
24530,"id look real retarded trynna hi 5 myself , so ill just do it in my head\",1,1,0.014423192
1675,@user @user comment sa ? sara. sa peut s’écrire de différente manière avec un h ça viens des juifs… @url,2,2,0.014457493
8672,Charlie is an ol' hatin' fool! #Scandal\,1,1,0.014485672
24259,don't be on that ho shit\,1,1,0.014498586
22703,"Tony Parker is making Norris Cole his bitch with the one on one, or just takin him off the dribble an breaking some damn ankles! #GoSpursGo\",1,1,0.014499968
18458,"RT @WhenRapperSaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" ht&#8230;\",2,2,0.014515724
23326,"Why are nudes called nudes? I would rather be like "" hey girl send me the tits and ass hoe ""\",1,1,0.014519967
17153,RT @ObamaStrawman: Joan Rivers said I was gay and Michelle was a tranny. Perhaps her death was no accident. See Clinton's and Ron Brown/Vin&#8230;\,1,1,0.014609543
3356,@Gladvillian_ dont get that bacon stuffed crust tho its trash\,2,2,0.014662685
6182,@geokthree I literally just told @Black_SinS to his face how trash he is at the shop in hooping\,2,2,0.014684342
9786,Got a lil bitch from the 916\,1,1,0.014779909
4975,@TTUKingsbury morphing into Charlie Weis will never cease to be disturbing.\,2,2,0.014824303
377,"""@oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography\",2,2,0.014828803
1408,@user y'a des renois mais pas tout les renois c'est différent pas tous la même mentalité et puis jvois pas il est ou le pb,2,2,0.014983169
17109,RT @NuteIla: when I die on flappy bird http://t.co/HKNUTfDVJZ\,2,2,0.015022957
10653,"I got my own rhythm and stroke patterns when I'm bout to nut, be still bitch.\",1,1,0.015024393
11882,If these hoes ain't lying about being fat they hiding a backpage profile some where...\,1,1,0.015122943
646,"""hick and raver is a venn diagram that has a very large intersection""\",2,2,0.015142567
3050,@DaveSwerve awe boy your shirt tight than a bitch in that avi polo man turnt into a wrestler fat ass lil boy\,1,1,0.015171302
9691,"Girls are so fucking grimy today, keep your vagina in your pants you dirty hoe\",1,1,0.015180853
4161,"@Marlon_N_Gaines I am brown, while you are black and ignorant, your stupidity makes me sick, typical thug looking nigger.\",1,1,0.015199746
12968,Lookin for your bitch she probably with me ?\,1,1,0.015216861
3537,@ICBC_World214 that hoe out now\,1,1,0.015243839
6595,@kieffer_jason @sbsylvester then bring your bitch ass to town east bitch\,1,1,0.015248495
19159,"RT @chaserojo: ""boys are dumb! no faith in boys!!"" bitch shut up youre in high school acting like this is going to be the person you marry.&#8230;\",1,1,0.015276852
22897,Video: On The Record: Charlie Baker http://t.co/lXK0YyCVR4\,2,2,0.015288414
12621,"Lame mcs still let hoes in stilettos play them those hoes nothin\
 \
To us we aint pimps but they still cant press this average @JoeBudden\",1,1,0.015364746
22903,"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?\",2,2,0.015542758
3686,@JacobbBacker @fucktyler Tyler isn't shit faggot go listen to some real music\,1,1,0.015561715
19979,RT @lilduval: One good woman is worth a thousand bad bitches......but I still wanna fuck a thousand bitches\,1,1,0.015569136
9935,Happy hangover #Bloomington #btown #iubb #IU #Indiana #hoosierdaddy #HoosierNation #hoosiers the resurrection is now complete. #ncaa #big10\,2,2,0.015586477
20119,"RT @milesfan79: #fridayfaves RT @OneBillionBucks This bitch is dressed for church, the club, the gym, and to slay vampires &#128514; http://t.co/l7&#8230;\",1,1,0.015752752
23747,You bitches that entertain all the attention you get from these niggas are the worst kind of hoes there is\,1,1,0.015793285
18326,RT @UberBuIlshit: A recent Harvard study concluded that bitches in fact be trippin.\,1,1,0.015801868
24874,pussy causes wars.\,1,1,0.015975447
2443,@Alejandro_Bihhh @CapoDaAssHole I'm on this hoe like this every night just be tweeting bullshit\,1,1,0.016009573
4529,"@PennyTheGOAT \
This look more like your little baby son of a bitch. http://t.co/GO58cT7ue7\",1,1,0.016088321
7262,@sophhh_marie ugly emo trash go cut\,0,1,0.016107934
19716,RT @itscoleharmon_: Birth Control should be mandatory for some of you hoes\,1,1,0.016122821
1623,@user après le terrorisme ils remettent la faute sur les femmes. l'islam pour eux c'est enfermer les femmes.,1,1,0.016155682
23602,Yea randy that white 745 changed my whole mind that hoe nice\,1,1,0.016168586
22559,This lil Thot bitch really tried to run game on me\,1,1,0.016185122
5935,@creepgoddess oh? He still talking to other bitches I bet. NONE of my biz tho\,1,1,0.016296853
12452,Just need to know what that pussy like so one time is fine with me\,1,1,0.016312775
1115,&#8220;@AbstractLife: @NigelDixon1 @SeanTHarrington Orton is trash idc&#8221; he ain't been playing. Trashlex Smith only sat out Kaep took his spot.\,2,2,0.016322012
