\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
22023,"The girl skipping school ain't nothing but 16 y/o and just made me say in my head ""bitch u supposed to be in school"" had to catch myself\",1,1,0.01047991
7883,Allergies ain't bothered me all summer now all of a sudden in the middle of august shit is startin to get real. Ain't that about a bitch\,1,1,0.010483408
11154,I see u jigga!!!! Hillary $wankin\,2,2,0.010563247
23258,Where the hoes at ? We looking for the hoes AYEEE\,1,1,0.010566883
12897,Lol Lebron a bitch.. Now that basketball is back say goodbye to sports center.. It's Lebron center now..\,1,1,0.010567357
6652,@kieffer_jason oh but I am and my grades say other wise so u can stfu and get off my Twitter or u can box simple ass that pussy boy\,0,1,0.010706907
11914,"If you are descended from anything less than European nobility and/or royalty, then you are non-titled common gutter trash.\",2,2,0.010711927
7575,"@yooocaly but but but you said vibe. Which means I have to say bitch, don't kill my vibe.\",1,1,0.010815897
7293,@strawberrycoca ling ling krunkchip\,2,2,0.010865784
14498,RT @AlmightyVinny_: I can tell you a freak bitch don't lie to me\,1,1,0.010883893
16050,RT @Its_KingWalt: Bruh.. Don't do this RT &#8220;@Trent_W93: Females swear their best friend is the baddest bitch in the world!&#8221;\,1,1,0.010901691
1325,&#8220;@HeyKeifer: Golden Oreos &#128016; regular Oreos &#128686;&#8221; YES!!!\,2,2,0.010903311
5682,@angelo_GL oh yea a-lo aka mr bitches lmao\,1,1,0.010927243
2582,@BMS_ThadCastle this account is so incredibly retarded.\,1,1,0.010982386
7322,@tayisbaee those hoes aint loyal\,1,1,0.011052142
16791,RT @Meet_Nallah: &#8220;@mckenxcassie: Some of y'all hoes so worried about y'all eyebrows y'all forgot y'all had a mustache &#128514;&#128557;&#128557;&#8221; LMAO\,0,1,0.011099491
3676,@JZolly23 also is search of dirty white trash hookers for the weekends\,1,1,0.011099952
15603,"RT @FriendlyAssh0le: First I charge my phone, then I text your bitch\",1,1,0.011109478
22249,"These hoes be flawgen i swear bruh, a nigga dont want yall\",1,1,0.011115095
12692,Lets go #hoosiers #iubb &#127936; http://t.co/R6Te1dxP\,2,2,0.011196513
14810,RT @BrandonTweets__: Who else remembers these bitches http://t.co/MjrypfCjPd\,1,1,0.011295318
13474,My slap a bitch sense is coming &#128530;\,1,1,0.011399011
10206,How this ugly ass nigga gets more pussy than me ?\,1,1,0.011440482
7446,@urdaddy936192 @LuM1996 @PRoseish not in Florida retard\,1,1,0.011492389
20155,"RT @mtchll: Rock out with your cock out\
Jam out with your clam out\",1,1,0.011547738
6516,"@kampeas well, I know you like it when children are murdered, kind of weird you would be such a little bitch about a twitter list\",1,1,0.011573524
3698,"@Jalenhendricks4 hoes saying ""eyebrows on fleek"" .. Search it on twitter\",1,1,0.011584889
4043,@Lil_A47 &#128514;&#128514;&#128514; you're a coon\,0,1,0.011592077
6225,@grrizzIy right in the fucking pussy\,1,1,0.011656555
20082,RT @maycie32: @Whitecholo23 np big nig nig\,2,2,0.011675904
1066,&#128557;&#128557; RT @KingHov1313: Niggaz get free pussy off of bounce beats alone!&#128584;&#128557;&#128557;&#128557;&#128557;\,1,1,0.011687925
9436,Free Ballout lil bitch &#128520;&#128299;\,1,1,0.011738849
3837,@JustDoIt_Rob big titty bitch lmao fuck it good party\,1,1,0.011761178
25047,these bitches is running out of tricks pimping. barely catching my attention.\,1,1,0.011806645
20588,RT @thebrandymedel: Every bitch got a nigga that she gone always fuck with. No matter what. &#128152;\,1,1,0.011827237
1048,"&#128539;&#128120; you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year\",1,1,0.011933795
7519,@woohdakidd_74 &#128514;&#128514;&#128514; dat shit crazy a nicca use to wear dat shit fr\,1,1,0.01195216
8282,"Bitches ah have a baby &amp; be like ""don't claim my child"" bitch you good &amp; goddamn well ain't NOBODY claiming your creature &#128125;&#128514;\",1,1,0.011971376
8295,Bitches be mad they mane nigga gettin snatched up by all these whore yah pussy prolli wack ctfu\,1,1,0.01198332
12333,Jaime dont make me look like a bitch lmao\,1,1,0.011995296
17761,RT @Solyybee_: Lmfao RT&#8220;@macktology101: Alco(ho)l&#8221;\,2,2,0.01201606
8267,"Bitch ass people are the first to call someone out for being a ""bitch""\",1,1,0.012047909
16844,RT @Mikey_D15: This Sam guy is a fucking pussy.\,1,1,0.012068503
5979,@darthdanaa Yes you do retard.\,0,1,0.012111266
14690,RT @BelowThaaBelt_: Snip snip hoe\,1,1,0.012123885
3677,@J_Dun54 awww shit lol I want my money too bitch. Who else I give one tO?\,1,1,0.012238704
5298,@Willbur64 @WolzgotBolz fight me bitch.\,1,1,0.012280213
10929,I learnt about birds as a child. Best time to learn @BBCRadio2\,2,2,0.012353241
4666,@RichxInxFlavor I'm not a fag. Gtfo\,0,1,0.012446019
17061,RT @NoContextAds: Tired of little bitches messing with your plants? Get your own Gangster Gladys http://t.co/LQbU0JG3br\,1,1,0.012468693
11540,I'm dat nigga that these hoes just can't stand... &#127926; B.G\,1,1,0.012480032
13061,Man there's a lot of fat bitches here\,1,1,0.012590696
6259,@hernandez719 ayy might as well get. Fat hoes don't even like abs nomo they like balla bellys\,1,1,0.012661379
14823,"RT @Brianhopecomedy: &#8220;Daddy, Batman&#8217;s parents are dead.&#8221;\
\
&#8220;Yup.&#8221;\
\
&#8220;And Superman&#8217;s.&#8221;\
\
&#8220;Yup.&#8221;\
\
&#8220;What am I going to be when you die?&#8221;\
\
&#8220;Sad ho&#8230;\",2,2,0.012670078
22131,Then i fuck yo bitch\,1,1,0.012672031
22160,"There's gonna be a lot of trash talk today\
#worldcup\",2,2,0.012722905
12186,It aint nun to cut dat bitch off &#128135;&#128299;&#9996;&#65039;\,1,1,0.012745341
19408,RT @fLEXing_: &#8220;@vivalaleexx: Sitting pretty makes bitches mad &#128129;&#128081;&#8221;pretty much\,1,1,0.012767968
18384,RT @VersaceTweetGod: Leotard not leopard. Zeeti hoes dumb. &#8220;@JennnVeee: &#8220;@DJZeeti: twitpic a selfie wearing a leotard&#8221; http://t.co/8fQP7fpb&#8230;\,1,1,0.012849323
2389,@A875Silva @jezzzz_ if she do then she gone die too I ain't playin dawg bitches gone be ruthless then I will be too! &#128175;&#128170;&#128074;\,1,1,0.012852178
21936,Thats not ya bitch if she dont love giving you head\,1,1,0.01288592
22506,This fucking little bitch landed on me in the car and really thought I wouldn't kill him.. http://t.co/nOuHxhLsHA\,1,1,0.012893459
6040,"@dolphrudager Only one current Yankee sells! Only one current BoSox sells! Only ONE player on each L.A. team sells! Most teams have 0, yeah.\",2,2,0.013023443
8353,Bond had the hoes and the money Bourne kicked ass no gadgets hawk always let a bitch die\,1,1,0.013065484
1149,"&#8220;@BaabyD_: ""cause i look great bitch, fuck you mean?"" &#128557;&#128514;&#128514;&#8221;\",1,1,0.013110867
18697,RT @_ImtrILLasFuk: A girl KNOWS when a bitch likes her boyfriend &#128564;&#128080;\,1,1,0.013141814
13504,Nah @PrimeTimeLewis really the man at BG breh nigga got random bitches at the bar coming up to me like I attend the university this is crazy\,1,1,0.013182007
21849,That damn lispy mouth bitch knows.good in hell well Tara wasn't a damn roommate! Damn rocks for brains man! Lol\,1,1,0.013182308
10295,I am legend in this bitch\,1,1,0.013218302
4748,@SPIFFY_VUITTON You see the bitch with the fake leg that's bout to come on?? Lmao She kinda bad doe in the Pole\,1,1,0.013229171
11587,"I'm in the zone like the secondary, no lie bitch I'm flier then a pet canary\",1,1,0.013281641
3176,@EaglesandHeat @Bpfillherup @SoleUniv nigga you done bumped yo head. Li nings fire but Kobe 9 Elite golds are trash!? http://t.co/NaadECTQAk\,1,1,0.013365398
20600,"RT @thecoreyholcomb: Twitter family, I promise to put my tour schedule up today as soon as I have this pussy hustlin girl I pay for service&#8230;\",1,1,0.013413555
24730,my brothers asshat friends think it's okay to vandalize our property because he's a racist wana be redneck.\,1,1,0.013419352
13072,Mane if dis nicca call me 1 mo time n say he Finna pull up but dnt pull up\,1,1,0.013477897
20486,RT @sonup_qp: Llamf cumin wit better bars already bitch boiz &#128529;&#128529;&#128529;&#128529;&#128529; yall dun fukd all da way up\,1,1,0.013515121
3719,@JawShoeeAhhh @josecarcamo03 lmao you're on my timeline it ain't spying hoe lol\,1,1,0.01356336
8956,Dez is caked up with some bitch or something cause hes not playing like Dez Bryant\,1,1,0.013606202
1718,&#8220;@_mahoganylov3 Right RT @KingDominicus: Idk which one was selling pussy for $65 but that&#8217;s way too high for them http://t.co/jSDmSuCDm0&#8221;hm\,1,1,0.013643705
7047,@porcelina33 i was raised the person that uses a gun and cant take an ass whipping is a pussy\,1,1,0.013651391
21183,She got me like fuck that bitch\,1,1,0.013663306
15498,RT @FAAMMoverALL: This nigguh Chris Paul\,0,1,0.013666217
2523,@Arbogucci guys not supposed to get their ass sucked queer\,0,1,0.013679184
8340,"Blocked his fuzzy butt&#128522; .@odifass: @veritaz @TarekFatah @TarikSalym Ignore this low life creature....""\",1,1,0.013694459
19363,RT @eanahS__: I done had EVERYTHING you hoes ever wanted s|o to MY DADDY. Nigga w the MONEY!!!!!\,1,1,0.013736435
17585,RT @SammyLightning_: Phil Simms is a pussy @TNasty4Teen\,1,1,0.013780405
10689,I had 14 fags in the space ae 3 hours? Excuse me? #confused #wheresshitgoing\,1,1,0.01383675
11401,I wonder how many Yankee fans are hurt that Derek Jeter is out until after the all star break lmao &#128514;\,2,2,0.013837915
23811,You hate football your a faggot\,0,1,0.013886795
17305,"RT @PoisonedKissx3: This white boy reached 999 in flappy bird, im so done with life...\",1,1,0.01391908
20548,"RT @taymaeGOTEM: Bitches tweets be like...\
\
""I wanna suck some dick &#127814;"" \
\
then be like...\
\
""&#9995; Chill it's just a song! "" \
\
bitch what song is&#8230;\",1,1,0.013927016
20982,"Roll that weed bitch\
Shake that ass hoe\",1,1,0.014046333
23337,Why can't there be bomb single bitches available on tap?\,1,1,0.014076291
16199,"RT @JoeBudden: My definition of ""bad bitch"" has changed drastically over the years.\",1,1,0.014112458
888,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | pussy fuck close up http://t.co/0dvaZWLq2q\",1,1,0.014122708
3160,@Dswizzle3 naw u keep it 100% fake get yo lame ass on somwhere wigga hell no get on somwhere\,1,1,0.014128432
22017,The fuck mickey d's gave me... some cookies in a big mac box!! http://t.co/5NWXPQXHnF\,1,1,0.014154136
7133,"@rniXX oh yeah and fuck the Lakers too, bitch boi!\",1,1,0.014158941
5189,@TrippinC @nuteIla &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128514;&#128514; that hoe is like 5'8.\,1,1,0.014165472
732,#IDontHaveTimeFor Ratchet hoes.\,1,1,0.014251123
12825,Lmao!! RT @CarmelIoAnthony: NOBODY cleans a house FASTER than a nigga expecting some pussy.\,1,1,0.014256037
1030,"&#128514;&#128514;&#8220;@BrandonBeSlydin: My fucking god bruh, the birds from southridge are in front of my house.&#8221;\",1,1,0.014270884
4260,@MissYankee @Sportsteamnews Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.\,2,2,0.014271299
291,"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca\",1,1,0.014299145
8606,"Cancer is a hoe y'all pray for the people who have it. http://t.co/4XgEQMrZq5""\",1,1,0.014345442
14504,RT @AmPowerBlog: @velvethammer Parent in Phoenix Says Administrators Made Her Son Wear Pink Fairy Wings on First Day of High School http://&#8230;\,2,2,0.014356652
21672,Sub tweeting and uoeno lol bitch\,1,1,0.014424215
8927,Deez fat hoes kill me. I ain't seen this much crack since they locked meech up.lmfao\,1,1,0.014462261
15785,RT @HG_Shit: Pull up like look at my shoes bitch &#128526;\,1,1,0.014466871
19699,RT @ispeak_sarcasms: the nigga with no future always have the most hoes..\,1,1,0.014481861
18216,"RT @TorahBlaze: @1SonofYahweh they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man.\",0,1,0.014540958
21054,Same hoe said I couldn't get it tryna kick it.\,1,1,0.014595984
16323,"RT @KarinaCasallas: LMFAO OH NAH SHE KEEP IT THREE HUNNA""@catoxx3: @DJZeeti twitpic a selfie if u a ho http://t.co/j4RuNFZrtX""\",2,2,0.014748398
7277,@sramirez07943 it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &#128528;&#128076;&#128079;\,0,1,0.014755335
8712,Chris a faggot\,1,1,0.014773318
6190,@gezus__ die in a car accident then faggot\,0,1,0.014781163
19659,RT @idontTRUSTem: I will neva sleep on a pussy\,1,1,0.014793474
1240,&#8220;@DammitSlimm: ppl who think webbie betta then boosie jus retarded&#8221;\,1,1,0.0149011
18495,"RT @WorkaholicAdam: I got 99 problems and the bitch heard me call her a bitch, So now I have 100.\",1,1,0.014926933
5499,@_RenaissanceJay get the loredo steak. Out dat bitch if u ballin\,1,1,0.014942952
19639,RT @iaintshitbruh: white bitches win again smh &#8220;@trackinBlackKev: i fucking hate you @MichelleDBeadle&#8221;\,1,1,0.015003948
1499,"&#8220;@PrayForJack I survived swine flu, bird flu, west nile and the Bloomberg administration. I'll be fine&#8221;the abortion survival. Cant 4get that\",2,2,0.015029894
21157,She a dyke if one side of her head is faded out\,1,1,0.015094077
22897,Video: On The Record: Charlie Baker http://t.co/lXK0YyCVR4\,2,2,0.015134394
647,"""hoes suck my dick cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD\",1,1,0.015144911
21181,"She got ass, this bitch got hips, this bitch got thighs. This bitch here fine, this bitch here bad, she all the way live.\",1,1,0.015186659
18691,RT @_HolySmokes: If you can't eat pussy that's got hair on it I'm not even sure you really know how to eat pussy.\,1,1,0.015239487
23129,"Whatever happens, I won't let racism become a big trend again. I refuse. Over my fuckin dead body bitches, I'm mixed I can't be racist\",1,1,0.01524248
1170,&#8220;@BlizzyLC: Police just tried to Rodney King a nigga...&#8221;happen to my nig out here\,1,1,0.015334534
17506,"RT @RnadJorell: &#8220;@_KudaBrazyy: ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back! - http://t.co/XfBbm7cJTY&#8221;aha bitch\",1,1,0.015369348
12176,Isley brothers got me alot of pussy boy. Take notes\,1,1,0.015371084
19545,RT @iAintAsianTho: you see her nudes? she must have beat her own pussy up RT @DonDippa: Salute http://t.co/gxmym20q9L\,1,1,0.015416354
18529,"RT @YABOYTOSH: Dad: Why are your eyes so red?Son: I smoked weed, Dad.Dad: Don't lie to me, you were crying because you are a faggot.\",1,1,0.015565896
6414,@jcharles25 @tkelce y'all tryna fuck my bitch after the game or nah?\,1,1,0.015678136
24222,"cousin: why is there a bird on your screen\
me: it's twitter\
cousin: i poke you\
me: that's facebook\",2,2,0.015719823
10549,I drag a bitch by her hair CAPTAIN CAVEMAN NNN!!!\,1,1,0.01573921
1671,&#8220;@_CiaraaaS: What things do you love? &#8212; Myself http://t.co/D23mKPgMxu&#8221;food weed pussy life &#128129;\,1,1,0.01575708
13940,"Omg chloe just pulled up to my house like ""come outside bitch"" &#128514;&#128514;&#128514;&#128514; hella cray\",1,1,0.01580669
7901,Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways\,0,1,0.015849842
4008,@LeMochaMojito bitch bye.\,1,1,0.015853817
21819,That bit Donovan got DVD's droppin and all @2realmacdatfee i see ya lha bitch\,1,1,0.015881276
4812,"@SemiMooch and I believe we all evolved or whatnot, but I find it hard to believe that we all came from apes\",2,2,0.015911924
5149,@TielerMLG @psvch @HalfAssed_ coming to the rescue of some retard licking dirty skidmarks on the internet... you guys are fucktards\,0,1,0.015947412
23972,Young Gem &amp; Don Chief been killing it in the yo...going in on that real music..no bubble gum trash in the booth... http://t.co/lkjNb7uZmt\,1,1,0.015953044
22401,This bitch @DaRealQuitaM just called me a bougie whore tho! &#128514;&#128514;&#128514;&#128514; ol angry bird! Lmao\,1,1,0.01601555
25069,third party keyboards on iOS 8 trash\,2,2,0.016081522
12575,Kratataaaaa swag bitch\,1,1,0.016141112
